category,headline,release_date,story_url,content
International,Chinese Ambassador To Israel Found Dead In Tel Aviv Home,"8 Hours Ago
",/2020/05/17/chinese-ambassador-israel-found-dead-tel-aviv-home,"The Chinese ambassador to Israel was found dead in his home on Sunday, an Israeli police spokesman said.  He did not comment on the cause of the death, according to dw.com. Police are reportedly investigating the circumstances of the death of 58-year-old Du Wei. 
 
 He was reportedly found in his home in Herzlija, near Tel Aviv.  The married father of one came to Israel in mid-February to take up his post. According to local media citing unidentified emergency medical officials, initial indications are that he died in his sleep of natural causes.  Before taking up the post in Israel, Du Wei had been China's ambassador to Ukraine. His unexplained death came just days after he criticised comments from US Secretary of State Mike Pompeo."
PUBLIC HEALTH,"COVID-19: Chrisland Schools, Parents Disagree Over Resumption Of Learning, Examination During Lockdown","3 Weeks Ago
",/2020/04/20/covid-19-chrisland-schools-parents-disagree-over-resumption-learning-examination-during,"
 
   Despite the ongoing lockdown and restriction of movement in Lagos, Ogun and the Federal Capital Territory, Chrisland Schools have asked students to resume for lectures while it directed their parents to pay school fees. The school fixed April 27 for resumption of academic activities, adding that only those, who pay fees would be allowed to attend classes. In a letter by the Managing Director, Mrs I.O. Adeyemi, to parents, classes would take place on its online platform. The letter reads, “Please note that this term's bill can be paid in two instalments of 50 per cent each. The first half has been discounted considering there are some services we will not be rendering during the lockdown, like feeding, club and other activities. “It is hoped that the lockdown order will be repealed before the mid-term, hence the full 50 per cent fees payment for the second half of the term. “Should the lockdown continue, however, the same discount applies. Please note also, that there is an additional discount on the total bill for any parent who pays the entire fees for the term on resumption. “Once the school fees are paid, a password will be generated for the learners to log into the online school.” However, Irked by the move of the school, aggrieved parents have accused the management of Chrisland of acted insensitively especially following the ongoing Coronavirus outbreak in the country and other parts of the world. One angry parent, whose sentiments was shared by others, said, “The management of Chrisland Schools may be shopping for trouble and heading for possible fracas with us judging by a recent letter the Managing Director of the school, Mrs. I.O. Adeyemi, dispatched to us. “Chrisland management did not consider the fact that nobody envisaged the lockdown, which is also an indication that some parents may not have the required gadgets and infrastructure to enable their wards prepare for the examination. We will not accept this.” Most state governments across Nigeria had announced the closure of schools to help curb the spread of the pandemic, hinting recently that there is no date in sight yet for resumption due to the continued spread of the virus."
Education,No Library In Nigeria Can Stand Those In Kindergarten Schools In Serious Countries –ASUU,"3 Weeks Ago
",/2020/04/21/no-library-nigeria-can-stand-those-kindergarten-schools-serious-countries-%E2%80%93asuu,"
 
   The Academic Staff Union of Universities has given reasons why online teaching cannot commence in Nigeria as directed by the Minister for Education, Adamu Adamu, amidst the Coronavirus lockdown in the country. Adamu had on April 3 directed all universities, polytechnics and colleges of education to activate virtual learning environment to enable students continue studies through digital devices. But ASUU in a statement said the minister was ignorant as e-learning was not same as computer vending and supplies. The statement reads, “The minister needs to understand that e-learning is not the same as computer vending and supplies. It is not as simple as computerisation, supplying of computers and accessories, or simply connecting institutions to the Internet. “The production of power points slides and accessing MOOCS of overseas university is not e-learning. “Online learning is a type of e-learning that depends entirely on Internet-based resources and support system. It requires certain behavioural changes and regulatory adjustments in order to make it work for the learner. It cannot be established by mere ministerial directive and bureaucratic fiat but through careful and detailed planning, funding and training by those involved. None of these have been done in Nigeria. “There is no Nigerian university today that is operating any form or model of e-learning because of poor Internet access, high bandwidth costs and irregular power supply. On what infrastructure does the minister expect the online delivery to run? “Online learning depends critically on an effective library system, with online resources and seamless access from across the globe. “No Nigerian library, including the National Library has a semblance of a kindergarten library in serious countries. “There is no single university in Nigeria today that operates a mix-mode system. This is when students have option to take courses online or face to face. “To seek to transit therefore to online delivery will amount to taking a plunge. We believe that as usual, contractors have cornered the government and have seen a business opportunity. While civil servants are once more using COVID-19 as a reason to defraud government. “The Nigerian university system had been defrauded for many years by federal agencies who dump substandard computers in universities from time to time at the end of the year to justify last minute plundering of national resources in the name of supporting e-learning.”  "
Education,"JUST IN: Government Postpones 2020 WAEC, NECO Examinations Indefinitely","3 Weeks Ago
",/2020/04/21/just-government-postpones-2020-waec-neco-examinations-indefinitely,"
 
 The Nigerian Government has announced the postponement of this year's Senior School Certificate Examination organised by the West African Examinations Council and National Examinations Council due to Coronavirus outbreak.  According to Emeka Nwajubu, Minister of State for Education, government has made provisions for students to learn online. He said, “WAEC and NECO for the year have been postponed indefinitely. “The students can learn online, we have made a lot of provision for that. The director of FCT has also opened a portal for the process “We are working with the Ministry of Information to escalate education content to provide for everyone at home. “Our biggest challenge is to reach children who do not have devices but we are working with radio corporations to instil some of that for primary and secondary students.”  "
PUBLIC HEALTH,"UNILAG Medical Students Yet To Be Inducted Seven Months After Graduation Despite Being Forced To Pay N80,000 Each","1 Week Ago
",/2020/05/05/unilag-medical-students-yet-be-inducted-seven-months-after-graduation-despite-being,"Medical students at the University of Lagos have expressed concerns over the unwarranted delay in their induction into medical profession despite fulfilling all requirements.  A graduand, who spoke with SaharaReporters on condition of anonymity, claimed that all fees have been paid but the management has kept giving excuses for the delay.  He added that when probed too much, the management give unrealistic dates for their induction. 
 
 He said, “The Provost of the College of Medicine granted an interview recently claiming Nigeria was in short supply of the workforce to combat the ongoing pandemic. This is laughable especially when there are over 100 of us both in Medicine and Dentistry waiting endlessly for an induction seven months after we completed our studies.  ""There was a time we lodged our compliant to the Medical and Dental Council of Nigeria and the personnel, who responded, told us that the delay was that they were yet to certify us on character. That sounded and still sounds very strange.”  Another aggrieved graduand, who spoke with our correspondent, said they were tired of the situation.  He said, “We laboured for this degree, underwent the unthinkable. What exactly is the excuse of Prof Afolabi Lesi, the Provost, for not inducting us? This is after paying a compulsory sum of N80,000 induction fee.  ""They cannot tell us that this is caused by the pandemic because we should have done this long before now. They can even issue temporary licenses to those who have got jobs at the moment or send to our mails. It’s not rocket science.  ""As we are now, we can not practise. No jobs. Many of us are just stranded, wasting away instead of putting our training into professional practice especially at this crucial time in the world.” Provost of the college and other senior officials could not be reached for comments at the time of this report.  Recall that in 2017, SaharaReporters reported the infrastructural decay and corruption at the college, which pushed students to pay bills of patients they treated all in a bid to meet up with procedures and qualify to sit exams."
Electronics,"COVID-19: Poverty, Lack Of Stable Power Supply Robbing Us Of E-lectures –Indigent Nigerian Students","1 Week Ago
",/2020/05/06/covid-19-poverty-lack-stable-power-supply-robbing-us-e-lectures-%E2%80%93indigent-nigerian,"The Coronavirus pandemic in Nigeria has seen schools shut their gates to students as part of measures to stop the spread. While schools in France, United States of America and China have moved lessons online, students in Nigeria affected by factors such as poverty, lack of stable electricity supply and unable to afford Internet connectivity appears to have been left to their fate. According to Josiah Magaji, a school principal in Kaura Local Government Area of Kaduna State, the outbreak of the virus and its impact of the economy of the country has compounded the miseries of children from indigent homes. 
 
 He said, ""It's going to have a big impact on the attendance of schools even after everything is over. We used to struggle with out-of-school children who are poor and need to trek long kilometres to get to school. ""Some of these kids, their parents prefer for them to farm or hawk to travellers going to Kano. We used initiatives such as school feeding and scholarships to lure the in the past but I can tell you now that it would be difficult to bring most of them back. Some might have even married."" Even though states like Lagos through its Ministry of Education have taken steps to deliver lessons via radio and television to students within the state, intended beneficiaries say it has not been enough. ""There is usually no light in my estate and we only put on the generator at night, so it's difficult for me to follow the lessons,"" Says Esther Augustine, a JSS3 pupil, who attends a government school in Ikeja. ""I have heard of people attending lectures online but I don't have an iPad, my cousin in Canada told me she attends classes online with her own. I want to do same too online, so I want the Lagos State governor to make it happen,"" she said. Tertiary institution students also affected by the above-mentioned factors, say they struggle to cope with the demands of learning without the enabling environment. A 100-level student of the University of Abuja, who only wants to be identified as Okeke, told SaharaReporters on Wednesday that she was finding it difficult to study at home and understand hard topics because she had no guidance. She said, ""It hasn't been easy at all because we have to research on our own since we don't have online classes and we don't have guidance on particularly difficult topics. ""It has been tough and we are expected to write exams when school resumes especially 100 level students who just resumed.”  "
PUBLIC HEALTH,"UNILAG Medical Students, College Of Medicine Management Disagree Over Delayed Induction Seven Months After Graduation","1 Week Ago
",/2020/05/08/unilag-medical-students-college-medicine-management-disagree-over-delayed-induction-seven,"Medical students of the University of Lagos yet to be inducted after graduating from medical college have disagreed with management of the college for delaying a proposed “virtual induction” by the Medical and Dental Council of Nigeria. While the students favour the virtual ceremony to finally make it possible for them to start practicing as medical professionals more than seven months after they completed their time at the College of Medicine at Idi-Araba, they accused the Provost, Prof Afolabi Lesi, of wanting a physical and elaborate event at a yet to be announced date.  Recall that SaharaReporters had reported how medical students at the college expressed concerns over the unwarranted delay in their induction into medical profession despite fulfilling all requirements. 
 
 A graduand, who spoke with SaharaReporters on condition of anonymity, claimed that all fees had been paid but the management had kept giving excuses for the delay.  He added that when probed too much, the management give unrealistic dates for their induction. While speaking on the latest development on Friday, one of the affected medical students said, “All Prof Afolabi, the Provost, wants is party, which is very unnecessary at this time. “This is an induction that does not last two hours. It is not true that they are in talks with MDCN for a virtual induction. If that was the case, MDCN would do it the next day. “If he (Prof Afolabi Lesi) wants to release us for induction, from the information we have gathered, the council would get it done with immediate effect. “This is a very crucial period. The reason for the protracted delay cannot be unconnected with several racketeering going on, on the said induction day ceremony. We are not commodities please. Nigeria needs us.”  The affected persons have vowed to embark on a protest soon if the induction was not conducted by the college’s management."
Opinion,Propaganda Made And Un-made Saraki By Abdulrazaq Hamzat,"9 Hours Ago
",/2020/05/17/propaganda-made-and-un-made-saraki-abdulrazaq-hamzat,"Media, they often say, is like a double-edged sword that can make and unmake any individual. To underscore the importance of this maxim, one only needs to look at the political rise and fall of Nigeria’s former Senate President, Dr Bukola Saraki. Within the space of 2 decades, Bukola Saraki rose to the zenith of his political career as Nigeria’s senate president, from the obscurity of his father’s collapsed bank, Society Générale, to being a presidential assistant, then a two term Governor, a Governor’s governor (Chairman Governor’s Forum), a two term senator and Senate President of Federal Republic of Nigeria, before going down to become nothing, after crushing his father’s dynasty, just like he crushed the bank, Society Generale. 
 
 Like the proverbial la la, in the Yoruba adage, ‘’la la to ro ke’’, Bukola Saraki went up, as high as propaganda could take him, then came down, as low as la la could bring him. After all, la la to ro ke (la la that went up), ile lon bo (will surely come down).  In 2019 general election, the same propaganda, which made Dr Saraki and helped him retain firm grip on the destiny of Kwara State for almost two decades, finally unmade the former Senate President, serving him a very small dose of his own meal. While some beneficiaries of the dynasty are still saving face by holding unto the crushed brand like an orphan holding tight to the corps of his or her guardian, his organizers, especially the media handlers may never recover from the numerous media punches that the otoge warriors pounced into their skulls during that campaign that untie the knot of the several decades old dynasty. In their disturbed mind, despite the huge investment made by Saraki in media propaganda and claim of expertise in media strategy by his over bloated media men, it is the same media communication that ousted their man, but in my own mind, which they wouldn’t say, it is media propaganda that made him in the first place and If that is the case, let us just agree that media propaganda made and unmade him and there’s no need to keep crying over a broken egg. See, i have often say that, media is a system that can make Jesus look like Satan and make Satan look like Jesus, in such a way that, when people see Jesus, they will run away and say, I rebuke you in the name of Jesus, and when they see Satan, they will bow to him and say, son of God, you are our lord and personal savior.  This is so because, no matter how good you are, media has the capacity to paint you as evil and no matter how evil, you can be portrayed as saint. However, If media paint an evil person as saint yesterday, he shouldn’t be too joyous because today, it could repaint him or her back to its real self. Let me also add that, media has a way of making the small look big and the big small. This is a tool for psychological warfare and the dominance of Saraki in Kwara State for many years is largely due to this media propaganda. In Kwara State, we know of the many media personnel, who work for national newspapers, but draw salary from Kwara State as media consultants to the dynasty. I am also aware of some online influencers who are on the payroll of the former ruling dynasty across the federation.  This is apart from those who simply enjoy occasional patronage without retainship. However, the Saraki propaganda is beyond that of the media alone. In actual fact, it is all encompassing. This is how it works. You wake up in the morning and turned on your radio station. The story blasting out from your speaker will be a Saraki planted story, whether relevant or irrelevant, newsworthy or otherwise. On Television station, every Saraki story, whether news worthy or not is given huge prominence and the people are forced to consume this content over and over again until they come to accept whatever is being said. Remember that for a long time, there were no private media platforms in Kwara State until very recently. The emergence of vibrant alternative sources of information largely liberalized the space. Again, when you go to religious places to pray, the imam is asking you to pray for the leader, which of course was Saraki. Then in the traditional circle, you grow in rank and influence based on your loyalty to Saraki dynasty and even the student union leadership would be decided based on loyalty to Saraki and same with the civil service. This practice is also extended to trade unions, markets and community association in such a way that almost everywhere you turn, Saraki will be staring at you in the face. It became practically impossible to escape from Saraki’s hold, until the liberalization of the media space, first through online media, then to radio and others. At the national level, Saraki handlers are very alert and responsive. They understand how social media operates and they are well equipped and empowered to respond appropriately.  Almost all prominent social media platforms are on the payroll of the handlers. This ensures a prominent feature of their planted stories across the media, both conventional and social. They also have a large team of social media influencers that help syndicate their content across all platforms and of course, they pay well. So, when this was understood, it was easy to make their job difficult, by changing the narrative completely. At first, they were matched information for information, then they were taken out of their comfort zone to a whole new turf, from which they continue to suffer until they were outpaced and completely lost control.  To say it differently, Saraki’s propaganda was basically rendered impotent and he lost it long before the election. In conclusion, let me say, to the remnant of the Saraki dynasty, especially those in the media space that continue to bore the public with one claim or the other, about how propaganda was used to dethrone their overlord, please grow up. Ile ti mo, its day break."
Education,Two Fed Poly Staff Electrocuted While Repairing Borehole In Ekiti,"4 Days Ago
",/2020/05/13/two-fed-poly-staff-electrocuted-while-repairing-borehole-ekiti,"
 
 The Federal Polytechnic, Ado Ekiti, has confirmed the death of two workers of the institution who were electrocuted on Monday. The institution’s Public Relations Officer, Adeyemi Adejolu, told the News Agency of Nigeria (NAN) in Ado-Ekiti on Tuesday that the two staff of the Department of Works died while effecting the repair of a borehole. “I can confirm that they got electrocuted while performing their duties. It was a sad and regrettable incident,” he said. Adejolu said the corpse of one of the deceased, an indigene of Kogi, had already been taken to his town for burial, while the family of the other deceased, a native of Ado-Ekiti, had been contacted. Sources at the institution said the victims met their untimely death while working on a borehole and were in the process of removing the galvanized pipes when the accident occurred. “As they were removing the pipes, they did not know that it had gone up to the extent that it could touch a high tension wire around the area. Immediately the pipe touched the high tension wire, there was a huge spark that caused electrocution of the two men. “Their bodies were charred by the effect of the electrocution while other support workers did not sustain any injury,’’ the source said. When contacted, DSP Sunday Abutu, the Police Public Relations Officer, Ekiti Command, said he had yet to be briefed on the accident and would do so when availed with the facts of the case."
Education,LASPOTECH Employees Urge Lagos Governor Not To Appoint Allies Of Outgoing Rector,"3 Days Ago
",/2020/05/14/laspotech-employees-urge-lagos-governor-not-appoint-allies-outgoing-rector,"Lecturers and other members of staff of the Lagos State Polytechnic have urged Governor Babajide Sanwo-Olu to appoint a rector that will command the loyalty and respect of all stakeholders in the polytechnic. In a joint press statement by the Academic Staff Union of Polytechnics, Senior Staff Association of Nigeria Polytechnics, and Non-Academic Staff Union in LASPOTECH, they said it will be suicidal to appoint allies of the outgoing rector, Samuel Oluyinka Sogunro. The statement reads, “These joy and happiness were with us before the coming of the present rector, Samuel Oluyinka Sogunro, whose antecedents is characterised by students harassment, hatred for staff that are not his friend and penchant for diabolism.  “He became rector because of his friendliness to powers that be in government and his diabolical pursuit of the position. If there had been a governing council during the time of his appointment, Sogunro could never have been LASPOTECH rector. 
 
 “We want to categorically affirm that he would never have been our rector if stakeholders in the polytechnic had been involved in the process. This is the reason the unions as stakeholders are lending our voice in the current appointment of the next rector of LASPOTECH. “We also had to be involved because there is the utmost need to prevent the re-emergence of the prevailing travail in the next dispensation which may be brought about by appointing a wrong and unacceptable person to manage the polytechnic affairs in the next five years. The unions are passionate about preventing a repeat of the turmoil associated with Sogunro’s administration in the polytechnic. “We are privy to the fact that some of the applicants for the position of rector are part of Sogunro’s administration. These are Metilelu Olumide, the current deputy rector (Academics) and Senayon Nurudeen, the immediate-past deputy rector (Academics). These two applicants are integral part of the maladministration of Sogunro’s tenure. “It will be suicidal to give these Sogunro’s compatriots any iota of consideration on their applications. The unions do not expect them to scale the first hurdle in the process. Any mistake of appointing any one of the two will bring final doom on the polytechnic.” The three unions further advised the governor not to appoint someone outside the polytechnic sector as it will limit the career advancement of eligible academics in the institution."
LABOR/WORKERS' RIGHTS,Lockdown: Private Schools Teachers In Ondo Groan Over Unpaid Salaries As Employers Blame Coronavirus For Revenue Cut,"3 Days Ago
",/2020/05/14/lockdown-private-schools-teachers-ondo-groan-over-unpaid-salaries-employers-blame,"
 
 As schools across the country remain closed due to the Coronavirus outbreak, some teachers in private schools in Ondo State have continued to lament the non-payment of their salaries by their employers. Some teachers working with private schools, who spoke with SaharaReporters, said their employers had been using the opportunity of the lockdown to deny them their salaries. They noted that even though many of the pupils already paid their school fees, the owners of the schools were not willing to pay them their salaries. The teachers added that many schools were almost rounding off the session before the government declared the shutdown of academic institutions. Mrs Yemi Adelaja, a teacher in one of the private schools in Ondo, said ever since schools were shut, she had not been paid any money by the owner of the school where she works. Another teacher, Mr Olamide Ayokunle, said the proprietor of the school where he teaches the English Language had asked them to stay at home. He revealed that since then, he and other teachers in private schools had begun home lessons for students for a fee as a way of survival. ""It's from this home lesson that we get some stipends to feed our family since the proprietors are no longer paying us. ""At least, I received weekly pay from some of the parents that I teach their children,"" he said. Another teacher, Bimbo Olamide, said she had to resign last week at one of the private schools in Owo after the owner could no longer pay them. She explained that she had started a small business in front of her house from the little savings she had just to survive. She observed that while those in government schools were being paid, the ones in private schools were home without pay. She said, ""For instance, in my school, the owner has been using Coronavirus as an excuse not to pay us. ""We know children are no longer coming to school as a result of the lockdown but what about the school fees they had paid earlier."" Olamide however, begged the government and individuals in the society to come to their aid by extending palliatives to them. One private school owner in Akure, who spoke with SaharaReporters, Mr Hakeem Adebusuyi, blamed the whole situation on the lockdown in the country, noting that some of the teachers were still being paid half salaries. He revealed that some schools had continued to give out soft loans to their teachers to survive until things get back to normal. According to President of the National Association of Proprietors of Private Schools, Derick Ijidakinro, the issue of salary payment between the teachers and owners of schools should be a private arrangement. Ijidakinro explained that he had held meetings with some of the proprietors and the excuses they gave were that the Coronavirus outbreak disrupted their plans. He said, ""The truth is that even as at the time schools were being shut, many students and pupils were yet to pay their fees and some only paid half of their fees. “Private school proprietors are also helping the government in one way or the other to decongest the labour market and unemployment in the town. ""Our prayer is that the Coronavirus pandemic should just go away.”"
PUBLIC HEALTH,"Almajiris Are Breeding Ground For Coronavirus, Says Governor Ganduje","2 Days Ago
",/2020/05/15/almajiris-are-breeding-ground-coronavirus-says-governor-ganduje,"Almajiris have been described as the breeding ground for Coronavirus by Governor Abdullahi Ganduje of Kano State because of their vulnerability as a result of lack of hygiene, lack of shelter and lack of proper sanitation. Ganduje stated this on Thursday at the opening of training for a special Rapid Response Team to cater for over 2000 Almajirai stationed at three mega centres in Kiru, Karaye and Gabasawa in Kano. “Because they stay in a congested environment, they have no defined place for them to sleep, no prescribed food for them to eat, no provision for sanitation and therefore they are vulnerable,” the governor was quoted by Vanguard newspapers. 
 
 Based on these, Ganduje decided to pay special attention to them by establishing the special response team to examine and protect them under the climate of COVID-19.  According to the governor, those found to be negative will be taken back to their parents while those found to be positive will be retained, isolated and treated. When they recover, they will then be taken back to their states with certification from the NCDC. He said, “We decided to examine all the Almajiris in Kano state. Our intention is to protect them and those who are negative, we take them back to their parents, back to their states to ensure that they are free from coronavirus. Those who are positive, we are not taking them back to their states of origin. We are putting them in isolation centres until they are cured and are confirmed negative.
 
  “For those Almajiris from Kano, we have an adequate arrangement for their education and for those who cannot find where to go, we are their parents and we are ready to cater for them. “Our intention is to ensure that the Almajiri system is fully integrated with the conventional system of education. Our children have the right to education and Almajiris have right to education.”"
Education,"Nigerian Students Condemn Osun Tertiary Institution For Commencing Online Study, Closure Of Fee Payment Portal","21 Hours Ago
",/2020/05/16/nigerian-students-condemn-osun-tertiary-institution-commencing-online-study-closure-fee,"The National Association of Nigerian Students has berated some tertiary institutions in Osun State for commencing online studies for some select students. The students also condemned some institutions for closing their online portal for payment of school fees, an act that could lead to extension of academic years of some students. In a statement jointly signed by Comrade Agbogunleri Seun Michael (Gandhi), Chairman, NANS JCC Osun Axis; Comrade Ogunsakin Oluwafemi Sunday, Secretary General, NANS JCC Osun Axis; Comrade Raji Keji (Paracetamol), Public Relations Officer, NANS JCC Osun Axis; the students described the acts by the tertiary institutions as “inhumane and inconsiderate”. 
 
 The association stated that despite the global pandemic ravaging humanity at this moment, the management of Osun State University closed the institution's portal for payment of fees not minding that many students could not afford to pay now.  “The institution, in reckless display of insensitivity to the plight of students, parents and guardians and in furtherance of its callous and despotic policies, also kick-started e-learning for the negligible few ones who are lucky to have paid and affirming they will go ahead with online e-examination.  “Also in our findings, we are made to understand that  Osun State University is not alone in this display of callousness, OSCOTECH, Esa Oke has also begun e-learning for some of her students not minding those who can't afford to purchase data or having the e-learning facilities (computer and smartphone).  “The cut-throat charges at UNIOSUN has already made the institution unaffordable for average parents in the state, the latest e-learning antic is therefore a complete attack on the people and a bolder step towards the transformation of the university to a stark anti-poor,  pro rich institution. ""We shall fight against this and other obnoxious policies of the university,” the association said. The students' body also urged the Osun State Government to persuade the institutions to reverse their decisions and be considerate in their academic policies. It said, “They are admonished to be considerate and reverse their decisions, first, by putting on hold any form of online study or e-learning for Nigeria students as we have made to understand that not all students are having full access to the facilities (computers and smartphone) and not all those having the facilities can afford datafication of the gadgets presently as a result of the present economic reality. “All tertiary institutions should open and activate their school fees portal till when the schools reopen as most parents are trying to provide for survival with their families presently and can't afford payments of school fees.”"
Police,Policemen Stealing Petrol Crush Newly Married Man To Death In Imo,"3 Days Ago
",/2020/05/13/policemen-stealing-petrol-crush-newly-married-man-death-imo,"A 27-year-old man, Chinedu Nwedu, has been crushed to death by a vehicle conveying two policemen in Eziorsu community under Oguta Council Area of Imo State. The two policemen led by one Sergeant Ikiira Sunday, came from Mopol 29, Awka, Anambra State. They were said to be attempting to escape from a suspected oil bunkering operation at Egbema in Ohaji Egbema Council Area of the state when they killed the deceased in the process. 
 
 After a successful operation breaching oil pipelines, the policemen were accosted by military officials at Egbema as well as community youth. They reportedly engaged the soldiers in a gun battle in order to make good their escape. But when the shooting became too much, the policemen were said to have driven off and in the process crushed Chinedu to death. It was learnt that Chinedu was newly married and was the only son of his late parents. Spokesperson for the Imo State Police Command, Orlando Ikeokwu, confirmed the incident but claimed that it was an accident. He said the cops were already in custody, adding that investigations on the matter had commenced to unravel the circumstances that led to the incident.  "
Politics,How Importation Of 15 Chinese Nationals To 'Help' Coronavirus Fight Exposed Nigerian Government’s Insincerity,"4 Hours Ago
",/2020/05/17/how-importation-15-chinese-nationals-help-coronavirus-fight-exposed-nigerian-government%E2%80%99s,"Few weeks after wild excitement greeted the arrival of 15 Chinese nationals in Nigeria to help in the fight against Coronavirus in the country, things appear to have taken a different turn.  Before the arrival of the Chinese, various government officials raised the hopes of Nigerians, eloquently projecting that as soon as they touched down in the country, Coronavirus would almost be banished from every nook and cranny especially going by the manner at which China had been able to box the virus to a corner.  But not thrilled by the move to ignore local medical practitioners and go for foreigners, the Nigerian Medical Association described the move as “a thing of embarrassment to the membership of the association and other health workers giving their best in the fight against COVID-19 under deplorable working conditions”. 
 
 Despite the flurry of criticisms from various stakeholders, the Nigerian Government insisted that the arrival of the 15 Chinese, who up until that period were all thought to be doctors, was going to be long awaited game changer in the fight against the deadly virus.  Chairman of the Presidential Task Force on COVID-19, Boss Mustapha, admonished Nigerians to see the arrival of the 15 Chinese as a positive step towards advancing medicine in Nigeria. Shortly after that period, Minister of Information, Lai Mohammed, on May 4 said that, “The Chinese are doing well, they all tested negative for Coronavirus. “As to what they are doing right now, they are busy working at our isolation centres, putting together and setting up their equipment they brought. “They are helping our doctors in capacity building in the centres. Like we said at the beginning, none of the Chinese doctors will be treating any patient in Nigeria.” However, a new twist was added to the drama on Thursday when Minister of Health, Osagie Ehanire, during the daily Presidential Task Force on COVID-19 briefing, said that he had no idea on the whereabouts of the 15 Chinese imported into the country to help wrestle and defeat Coronavirus. He said, “I want to explain that first of all, I think not all of them are doctors and I heard that some of them are technicians but they are staff of CCECC. “The Ministry of Health is not their host, so we cannot always explain what happened to them or where they are. “There seems to be a lot of interest in these doctors but they are staff of a company. I would be very happy if you do not ask me where they are.” According to observers, the situation has exposed the Nigerian Government’s insincerity in the fight against the pandemic and the cracks within its ranks where officials are already giving different explanation to a single event.  ""They knew from the word go that these guys were not doctors because some of us protested and things we heard showed that it was all arranged,"" a federal lawmaker, who asked not to be named told SaharaReporters. “Government lied to the Nigerian people about the identity of the men because of their corrupt ties to the company. ""There are secret monies, contracts and loans exchanging hands between the presidency, Accountant General's office and Malami who is involved as well. ""They all get kickbacks from CCECC especially from sensitive contracts awarded to them like our airport in Abuja. “China made a request to welcome this people publicly as a show of strength even when there was outrage about the treatment of Nigerians in China. They could not say no because their hands are tied,” he added. Recall that SaharaReporters had on April 10 exclusively reported how the China Civil Engineering Construction Corporation single-handedly shipped the 15 Chinese workers into the Nigeria against the widespread belief that the arrival of the doctors was facilitated by the Nigerian Government.  This move by the construction firm, according to findings by SaharaReporters, was to properly cement its place in the Nigerian system where a lot of contracts had been awarded to it by government.  Due to its involvement in some activities with government officials, which led to scandals, CCECC, by bringing in the 15 Chinese workers, was desperately trying to save face especially after eyebrows were raised over its operation in Nigeria. In a letter confirming that it in fact brought in the doctors and medical supplies on its own accord, Micheal Jiang, MD of CCECC in Nigeria, said the move was the company’s way of supporting the country’s fight against the COVID-19. The move by CCECC was to save face and continue to get patronage from the Nigerian Government especially after it was blacklisted by the World Bank over alleged fraud and corruption in 2019. CCECC together with five other Chinese companies was accused of violating the global bank’s procurement guidelines and declared ineligible of receiving any World Bank contracts between June 4, 2019 and March 3, 2020. Before then in July 2018, CCECC had been involved in a scholarships scandal it offered to some Nigerians to study Railway Engineering in China. However, despite these scandals that has trailed the Chinese company in recent times, documents seen by SaharaReporters showed that CCECC remains popular among Nigerian Government officials and has continued to enjoy huge patronage by way of contract awards.  "
